辽宁移动华为 （支持时移和回看）,#genre#
兵器科技,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227453/index.m3u8?servicetype=1
兵器科技,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227647/index.m3u8?servicetype=1
第一剧场,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227444/index.m3u8?servicetype=1
第一剧场,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227730/index.m3u8?servicetype=1
电视指南,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227374/index.m3u8?servicetype=1
电视指南,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227748/index.m3u8?servicetype=1
风云剧场,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227447/index.m3u8?servicetype=1
风云剧场,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227736/index.m3u8?servicetype=1
风云音乐,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227502/index.m3u8?servicetype=1
风云音乐,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227641/index.m3u8?servicetype=1
风云足球,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227377/index.m3u8?servicetype=1
风云足球,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227638/index.m3u8?servicetype=1
高尔夫网球,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227496/index.m3u8?servicetype=1
高尔夫网球,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227715/index.m3u8?servicetype=1
怀旧剧场,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227499/index.m3u8?servicetype=1
怀旧剧场,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227733/index.m3u8?servicetype=1
女性时尚,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227508/index.m3u8?servicetype=1
女性时尚,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227742/index.m3u8?servicetype=1
世界地理,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227450/index.m3u8?servicetype=1
世界地理,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227739/index.m3u8?servicetype=1
央视台球,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227380/index.m3u8?servicetype=1
央视台球,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227711/index.m3u8?servicetype=1
央视文化精品,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227505/index.m3u8?servicetype=1
央视文化精品,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227644/index.m3u8?servicetype=1
老故事,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227438/index.m3u8?servicetype=1
老故事,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227745/index.m3u8?servicetype=1
CETV1,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226732/index.m3u8?servicetype=1
CETV1,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227593/index.m3u8?servicetype=1
CETV1,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226171/index.m3u8?servicetype=1
CETV2,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226170/index.m3u8?servicetype=1
CETV3,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226950/index.m3u8?servicetype=1
CETV4,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226940/index.m3u8?servicetype=1
CGTN,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226172/index.m3u8?servicetype=1
CHC动作电影,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227432/index.m3u8?servicetype=1
CHC动作电影,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227724/index.m3u8?servicetype=1
CHC家庭影院,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227368/index.m3u8?servicetype=1
CHC家庭影院,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227727/index.m3u8?servicetype=1
CHC影迷电影,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227490/index.m3u8?servicetype=1
CHC影迷电影,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227635/index.m3u8?servicetype=1
辽宁卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227242/index.m3u8?servicetype=1
辽宁卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227609/index.m3u8?servicetype=1
辽宁卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226156/index.m3u8?servicetype=1
辽宁卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226689/index.m3u8?servicetype=1
辽宁卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227570/index.m3u8?servicetype=1
辽宁卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226767/index.m3u8?servicetype=1
辽宁卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227605/index.m3u8?servicetype=1
辽宁卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226141/index.m3u8?servicetype=1
辽宁北方,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227327/index.m3u8?servicetype=1
辽宁北方,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227551/index.m3u8?servicetype=1
辽宁北方,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226755/index.m3u8?servicetype=1
辽宁北方,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227663/index.m3u8?servicetype=1
辽宁都市,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227355/index.m3u8?servicetype=1
辽宁都市,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227639/index.m3u8?servicetype=1
辽宁都市,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226760/index.m3u8?servicetype=1
辽宁都市,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227569/index.m3u8?servicetype=1
辽宁公共,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227224/index.m3u8?servicetype=1
辽宁公共,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227658/index.m3u8?servicetype=1
辽宁公共,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226766/index.m3u8?servicetype=1
辽宁公共,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227575/index.m3u8?servicetype=1
辽宁教育青少,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227297/index.m3u8?servicetype=1
辽宁教育青少,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227655/index.m3u8?servicetype=1
辽宁教育青少,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226763/index.m3u8?servicetype=1
辽宁教育青少,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227660/index.m3u8?servicetype=1
辽宁经济,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227322/index.m3u8?servicetype=1
辽宁经济,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227645/index.m3u8?servicetype=1
辽宁经济,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226735/index.m3u8?servicetype=1
辽宁经济,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227666/index.m3u8?servicetype=1
辽宁生活,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227319/index.m3u8?servicetype=1
辽宁生活,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227560/index.m3u8?servicetype=1
辽宁生活,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226761/index.m3u8?servicetype=1
辽宁生活,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227657/index.m3u8?servicetype=1
辽宁体育休闲,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227334/index.m3u8?servicetype=1
辽宁体育休闲,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227642/index.m3u8?servicetype=1
辽宁体育休闲,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226764/index.m3u8?servicetype=1
辽宁体育休闲,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227654/index.m3u8?servicetype=1
辽宁移动电视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227328/index.m3u8?servicetype=1
辽宁移动电视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227554/index.m3u8?servicetype=1
辽宁移动电视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226982/index.m3u8?servicetype=1
辽宁移动电视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227664/index.m3u8?servicetype=1
辽宁影视剧,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227331/index.m3u8?servicetype=1
辽宁影视剧,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227652/index.m3u8?servicetype=1
辽宁影视剧,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226738/index.m3u8?servicetype=1
辽宁影视剧,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227651/index.m3u8?servicetype=1
沈阳新闻综合,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227315/index.m3u8?servicetype=1
沈阳新闻综合,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227563/index.m3u8?servicetype=1
沈阳新闻综合,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226895/index.m3u8?servicetype=1
沈阳新闻综合,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227584/index.m3u8?servicetype=1
阜新教育,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227498/index.m3u8?servicetype=1
阜新教育,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227662/index.m3u8?servicetype=1
阜新新闻综合,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227407/index.m3u8?servicetype=1
阜新新闻综合,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227717/index.m3u8?servicetype=1
盘锦都市,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227495/index.m3u8?servicetype=1
盘锦都市,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227659/index.m3u8?servicetype=1
盘锦新闻综合,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227529/index.m3u8?servicetype=1
盘锦新闻综合,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227751/index.m3u8?servicetype=1
安多卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227561/index.m3u8?servicetype=1
安徽卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227634/index.m3u8?servicetype=1
安徽卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227567/index.m3u8?servicetype=1
安徽卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226856/index.m3u8?servicetype=1
安徽卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227693/index.m3u8?servicetype=1
安徽卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226196/index.m3u8?servicetype=1
北京卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227616/index.m3u8?servicetype=1
北京卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226195/index.m3u8?servicetype=1
北京卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226666/index.m3u8?servicetype=1
北京卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227473/index.m3u8?servicetype=1
北京卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226823/index.m3u8?servicetype=1
北京卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227688/index.m3u8?servicetype=1
北京卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226185/index.m3u8?servicetype=1
兵团卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227464/index.m3u8?servicetype=1
重庆卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227618/index.m3u8?servicetype=1
重庆卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227580/index.m3u8?servicetype=1
重庆卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226868/index.m3u8?servicetype=1
重庆卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227614/index.m3u8?servicetype=1
重庆卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226169/index.m3u8?servicetype=1
东方卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227628/index.m3u8?servicetype=1
东方卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227476/index.m3u8?servicetype=1
东方卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226187/index.m3u8?servicetype=1
东方卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226697/index.m3u8?servicetype=1
东方卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226872/index.m3u8?servicetype=1
东方卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227696/index.m3u8?servicetype=1
东方卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226168/index.m3u8?servicetype=1
东南卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227527/index.m3u8?servicetype=1
东南卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227467/index.m3u8?servicetype=1
东南卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226186/index.m3u8?servicetype=1
甘肃卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227470/index.m3u8?servicetype=1
甘肃卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226166/index.m3u8?servicetype=1
广东卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227524/index.m3u8?servicetype=1
广东卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226167/index.m3u8?servicetype=1
广东卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226686/index.m3u8?servicetype=1
广东卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227479/index.m3u8?servicetype=1
广东卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226878/index.m3u8?servicetype=1
广东卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227694/index.m3u8?servicetype=1
广东卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226165/index.m3u8?servicetype=1
广西卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227625/index.m3u8?servicetype=1
广西卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227577/index.m3u8?servicetype=1
广西卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226150/index.m3u8?servicetype=1
贵州卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227564/index.m3u8?servicetype=1
贵州卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226164/index.m3u8?servicetype=1
海南卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227601/index.m3u8?servicetype=1
海南卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226140/index.m3u8?servicetype=1
河北卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227615/index.m3u8?servicetype=1
河北卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227592/index.m3u8?servicetype=1
河北卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226163/index.m3u8?servicetype=1
河南卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227612/index.m3u8?servicetype=1
河南卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227595/index.m3u8?servicetype=1
河南卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226146/index.m3u8?servicetype=1
黑龙江卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227521/index.m3u8?servicetype=1
黑龙江卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227583/index.m3u8?servicetype=1
黑龙江卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226145/index.m3u8?servicetype=1
黑龙江卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226881/index.m3u8?servicetype=1
黑龙江卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227702/index.m3u8?servicetype=1
湖北卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227518/index.m3u8?servicetype=1
湖北卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227586/index.m3u8?servicetype=1
湖北卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226877/index.m3u8?servicetype=1
湖北卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227697/index.m3u8?servicetype=1
湖北卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226162/index.m3u8?servicetype=1
湖南卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227515/index.m3u8?servicetype=1
湖南卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227589/index.m3u8?servicetype=1
湖南卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226144/index.m3u8?servicetype=1
湖南卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226669/index.m3u8?servicetype=1
湖南卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226772/index.m3u8?servicetype=1
湖南卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227687/index.m3u8?servicetype=1
湖南卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226161/index.m3u8?servicetype=1
吉林卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227512/index.m3u8?servicetype=1
吉林卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227488/index.m3u8?servicetype=1
吉林卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226159/index.m3u8?servicetype=1
江苏卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227622/index.m3u8?servicetype=1
江苏卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227482/index.m3u8?servicetype=1
江苏卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226160/index.m3u8?servicetype=1
江苏卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226672/index.m3u8?servicetype=1
江苏卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226781/index.m3u8?servicetype=1
江苏卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227691/index.m3u8?servicetype=1
江苏卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226143/index.m3u8?servicetype=1
江西卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227619/index.m3u8?servicetype=1
江西卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227598/index.m3u8?servicetype=1
江西卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226142/index.m3u8?servicetype=1
康巴卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227491/index.m3u8?servicetype=1
内蒙古卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227585/index.m3u8?servicetype=1
内蒙古卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226155/index.m3u8?servicetype=1
宁夏卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227494/index.m3u8?servicetype=1
宁夏卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226154/index.m3u8?servicetype=1
农林卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227497/index.m3u8?servicetype=1
青海卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227500/index.m3u8?servicetype=1
青海卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226153/index.m3u8?servicetype=1
三沙卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227610/index.m3u8?servicetype=1
厦门卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227591/index.m3u8?servicetype=1
山东教育卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227166/index.m3u8?servicetype=1
山东教育卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227620/index.m3u8?servicetype=1
山东卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227509/index.m3u8?servicetype=1
山东卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227573/index.m3u8?servicetype=1
山东卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226887/index.m3u8?servicetype=1
山东卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227608/index.m3u8?servicetype=1
山东卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226138/index.m3u8?servicetype=1
山西卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226137/index.m3u8?servicetype=1
山西卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227503/index.m3u8?servicetype=1
陕西卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227588/index.m3u8?servicetype=1
深圳卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227606/index.m3u8?servicetype=1
深圳卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226136/index.m3u8?servicetype=1
深圳卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227576/index.m3u8?servicetype=1
深圳卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226807/index.m3u8?servicetype=1
深圳卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227699/index.m3u8?servicetype=1
深圳卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226152/index.m3u8?servicetype=1
四川卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227603/index.m3u8?servicetype=1
四川卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227579/index.m3u8?servicetype=1
四川卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226810/index.m3u8?servicetype=1
四川卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227611/index.m3u8?servicetype=1
四川卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226139/index.m3u8?servicetype=1
天津卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227600/index.m3u8?servicetype=1
天津卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227582/index.m3u8?servicetype=1
天津卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226135/index.m3u8?servicetype=1
天津卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226890/index.m3u8?servicetype=1
天津卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227684/index.m3u8?servicetype=1
西藏卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227533/index.m3u8?servicetype=1
西藏卫视(藏语),http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227506/index.m3u8?servicetype=1
新疆卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227604/index.m3u8?servicetype=1
新疆卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226151/index.m3u8?servicetype=1
延边卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227607/index.m3u8?servicetype=1
云南卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227530/index.m3u8?servicetype=1
云南卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227536/index.m3u8?servicetype=1
云南卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226148/index.m3u8?servicetype=1
浙江卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227631/index.m3u8?servicetype=1
浙江卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227485/index.m3u8?servicetype=1
浙江卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226134/index.m3u8?servicetype=1
浙江卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226700/index.m3u8?servicetype=1
浙江卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226854/index.m3u8?servicetype=1
浙江卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227690/index.m3u8?servicetype=1
浙江卫视,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226147/index.m3u8?servicetype=1
北京纪实科教,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227294/index.m3u8?servicetype=1
北京纪实科教,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227566/index.m3u8?servicetype=1
北京纪实科教,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226730/index.m3u8?servicetype=1
北京纪实科教,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227617/index.m3u8?servicetype=1
金鹰纪实,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227291/index.m3u8?servicetype=1
金鹰纪实,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227661/index.m3u8?servicetype=1
金鹰纪实,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226714/index.m3u8?servicetype=1
金鹰纪实,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227700/index.m3u8?servicetype=1
金鹰卡通,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227300/index.m3u8?servicetype=1
金鹰卡通,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227648/index.m3u8?servicetype=1
金鹰卡通,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226845/index.m3u8?servicetype=1
金鹰卡通,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221227669/index.m3u8?servicetype=1
金鹰卡通,http://ltcottcdnfh.ln.chinamobile.com/PLTV/11/224/3221226158/index.m3u8?servicetype=1
